Q8N8Q9	Q8N8Q9
Q8NE01	Q8NE01
Q8NFU5	Q8NFU5
Q8NNJ2	P10802
Q8NQI2	A0A0H3KGN1
Q8NS38	P0A884
Q8PVT6	Q8PVT6
Q8PWY1	Q8PWY1
Q8PYN5	Q8PYN5
Q8R4B8	P59044
Q8RCC2	A0A086HZU3
Q8RCC3	Q8RCC3
Q8RNM2	J9VI09
Q8SR66	Q8SR66
Q8TBC4	Q8TBC4
Q8TD43	Q8TD43
Q8TDX7	A8BZ95
Q8TDZ2	Q8TDZ2
Q8TF76	Q8TF76
Q8U2K6	Q8U2K6
Q8VDL4	Q8VDL4
Q8VDQ1	A0A096LNF0
Q8WTS6	Q8WTS6
Q8WZA1	Q8WZA1
Q8X251	Q8X251
Q8X5X6	Q8X5X6
Q8Y8D7	Q8Y8D7
Q8YIN7	A0A086RSH0
Q8YMD9	Q8YMD9
Q8Z780	Q1GAA2
Q8ZNP4	A0A0H3NMP8
Q8ZPC0	Q8ZPC0
Q8ZPI3	A0A0J9X1M8
Q8ZPX9	Q8ZPX9
Q8ZQ30	A7IIH0
Q914N6	Q914N6
Q91XB0	Q91XB0
Q923J1	Q923J1
Q92887	A0AAA9T569
Q92900	Q92900
Q92NR7	A0A0M4HL56
Q92RW4	A0A0J9X1M8
Q93TK0	Q93TK0
Q941M3	Q941M3
Q94FB9	Q94FB9
Q94KL8	A0A086RSH0
Q94M05	Q94M05
Q96301	Q96301
Q96BY6	Q96BY6
Q96DE0	Q96DE0
Q96EK6	Q96EK6
Q96EP1	Q96EP1
Q96EX3	Q96EX3
Q96P70	Q96P70
Q96QF0	Q96QF0
Q96RD7	Q96RD7
Q96SD1	Q96SD1
Q96XN9	O59128
Q96YK6	P08200
Q97SR4	P60472
Q97U29	O59128
Q97UY8	O57758
Q97W59	Q97W59
Q980A5	Q980A5
Q980M3	Q980M3
Q980S9	Q980S9
Q980T8	Q980T8
Q981B4	Q981B4
Q98GN8	Q98GN8
Q99471	Q99471
Q99536	Q99536
Q99807	Q99807
Q99933	Q99933
Q99PT9	Q99PT9
Q99T13	G0SBE6
Q9ADS9	Q9ADS9
Q9AE70	A0A086RSH0
Q9ALW2	O14556
Q9AQ22	Q9AQ22
Q9BPX1	A0A086RSH0
Q9BPZ7	Q9BPZ7
Q9BV86	Q9BV86
Q9BWD1	A0QUH3
Q9BXJ8	Q8C1E7
Q9BYC5	Q9BYC5
Q9BYN0	Q9BYN0
Q9BZ29	Q96BY6
Q9BZX2	Q9BZX2
Q9C0C9	Q9C0C9
Q9C7X0	Q9C7X0
Q9CAQ2	Q9CAQ2
Q9CCZ4	Q9CCZ4
Q9CHR1	Q9CHR1
Q9CQV8	Q9CQV8
Q9CZP5	P32839
Q9DC28	Q9DC28
Q9F5K6	Q9F5K6
Q9FVQ6	I6LRS1
Q9H0Q3	O00168
Q9H1E1	P15468
Q9H4Z3	A0A0R4IKJ1
Q9H6E5	Q9H6E5
Q9H8M5	Q9H8M5
Q9HA47	Q9BZX2
Q9HAN9	Q9HAN9
Q9HBL8	Q9HBL8
Q9HCE5	Q9HCE5
Q9HGT6	O58441
Q9HJ28	Q9HJ28
Q9HK01	A0A0J9X1M8
Q9HK51	A0A086RSH0
Q9HKL4	Q9HKL4
Q9HKT1	Q9HKT1
Q9HU51	Q9HU51
Q9HUH3	Q9HUH3
Q9HUM0	Q9HUM0
Q9HV55	Q9HV55
Q9HVW9	Q9HVW9
Q9HW71	P9WNN9
Q9HWI0	Q5SHZ3
Q9HWU9	A0A0H3KHT8
Q9HXM5	A0QSU3
Q9HYX1	Q9HYX1
Q9I157	Q9I157
Q9I1X7	Q9I1X7
Q9I297	P05166
Q9I299	P05165
Q9I2C4	A0A0J9X1M8
Q9I562	Q9I562
Q9I580	Q9I580
Q9I739	Q9I739
Q9JHU4	Q9JHU4
Q9K706	Q9K706
Q9KEQ1	A0A0H3K033
Q9KH42	Q9KH42
Q9KIF7	Q9KIF7
Q9KKJ2	Q9KKJ2
Q9KL03	Q9KL03
Q9KLJ3	P0A6R0
Q9KSX4	Q9KSX4
Q9KVG7	Q9KVG7
Q9L714	Q9L714
Q9L9J3	A0A0H3NMP8
Q9LJX0	O95342
Q9LT31	Q9LT31
Q9LVM1	G0SBE6
Q9M2V7	Q9M2V7
Q9M426	Q9M426
Q9NP58	Q9NP58
Q9NPJ3	Q9NPJ3
Q9NPP4	Q9NPP4
Q9NQ11	Q9NQ11
Q9NQG6	Q8BGV8
Q9NQP4	Q9NQP4
Q9NQS7	Q9NQS7
Q9NR30	Q9NR30
Q9NVD7	Q9NVD7
Q9NXL9	Q9NXL9
Q9P4R4	Q9P4R4
Q9P7N5	Q9P7N5
Q9P805	Q9P805
Q9Q0U9	Q9Q0U9
Q9QLL6	Q9QLL6
Q9R194	Q9R194
Q9R257	Q9R257
Q9RA63	P0ABH9
Q9RPT0	Q9RPT0
Q9RUU2	Q9RUU2
Q9RVK2	Q9RVK2
Q9RW32	Q9RW32
Q9S745	Q9S745
Q9S7B5	Q9S7B5
Q9SLN8	A0A096LNF0
Q9SN68	P01112
Q9SU72	Q9SU72
Q9SVP6	I6LRS1
Q9T0I8	Q9T0I8
Q9TV66	Q9TV66
Q9U2M7	P50583
Q9UBE0	Q9UBE0
Q9UBP0	Q9UBP0
Q9UBQ7	Q9UBQ7
Q9UBT2	Q9UBT2
Q9UBU8	Q9UBU8
Q9UG22	Q9UG22
Q9UHV9	Q9UHV9
Q9UIJ7	O66490
Q9UJA3	Q9UJA3
Q9UKK9	Q5SJY9
Q9UM73	Q9UM73
Q9UMR2	P10081
Q9UPI3	Q9UPI3
Q9UPQ3	Q9UPQ3
Q9UPT6	Q9UPT6
Q9UQM7	P11798
Q9UUN9	Q9UUN9
Q9UY56	P08178
Q9UYR9	Q9UYR9
Q9V228	Q9V228
Q9V2G1	Q9V2G1
Q9V2S9	P12612
Q9V2T8	P12612
Q9W138	Q9W138
Q9W469	Q9W469
Q9WYT0	Q9WYT0
Q9WZ12	O59029
Q9WZH4	O66728
Q9WZL1	Q9WZL1
Q9WZP2	Q9WZP2
Q9WZY5	Q9WZY5
Q9X0C3	Q9X0C3
Q9X108	Q9X108
Q9X180	Q9X180
Q9X2W0	Q9X2W0
Q9X4B9	Q9X4B9
Q9X5Q9	Q9X5Q9
Q9XB24	P05364
Q9Y3Z3	Q9Y3Z3
Q9Y4A5	Q9Y4A5
Q9Y4I1	Q9Y4I1
Q9Y6E0	Q9Y6E0
Q9YE81	P08200
Q9ZC36	Q9ZC36
Q9ZF99	O96445
Q9ZFE4	A0A086RSH0
Q9ZKJ5	Q9ZKJ5
Q9ZR72	O95342
S4TKM8	S4TKM8
T1KUK4	T1KUK4
T2D1F5	A0A1D8PMH8
V5V8B6	V5V8B6
V5V9F4	V5V9F4
V5VHN7	A0A086RSH0
W5W4E6	A0A7G3URI3
X2D0L0	A0A086RSH0
X5I2D7	Q9KH42
